Jakarta,Surabaya,Semarang,Cilacap
0.4901416,1.908142,0.7224308,0.5879503
0.5972104,1.405713,0.6344069,0.3387955
0.6939532,0.8996029,0.5568438,0.2465459
0.7747133,0.4805141,0.4830663,0.3248209
0.8480759,0.2211968,0.4117033,0.546675
0.9250367,0.1600195,0.3525246,0.851871
1.003415,0.2929173,0.3193302,1.16236
1.063717,0.5756925,0.3170821,1.402261
1.081302,0.9360888,0.3361312,1.517073
1.044509,1.292389,0.3595886,1.487308
0.962641,1.573658,0.3774679,1.332899
0.8571483,1.736686,0.3945867,1.10745
0.7448444,1.775019,0.4250269,0.8835094
0.6289937,1.718264,0.4785556,0.7330521
0.5058815,1.621709,0.5515934,0.7080138
0.3793355,1.549312,0.6305961,0.8259706
0.2676372,1.554623,0.7039033,1.064833
0.1947855,1.664785,0.7701342,1.367949
0.1733247,1.87174,0.8350654,1.658247
0.1947163,2.133158,0.9002954,1.858161
0.2366592,2.382862,0.9551833,1.909768
0.2811471,2.548002,0.9806046,1.790262
0.3270636,2.568564,0.961861,1.518604
0.3863098,2.414099,0.8994049,1.151499
0.4679798,2.093209,0.8080912,0.7697472
0.5660849,1.653359,0.7061317,0.4584547
0.662555,1.170791,0.6042397,0.2858299
0.7422085,0.733273,0.5044011,0.286413
0.8048104,0.41969,0.4080257,0.4527352
0.8622126,0.281883,0.3240969,0.7375288
0.9229403,0.3332236,0.2682077,1.066195
0.9791718,0.5465604,0.2524487,1.355987
1.009093,0.8622687,0.2754542,1.537113
0.99326,1.203906,0.3220928,1.570482
0.9303242,1.497545,0.3737232,1.457209
0.8379216,1.689869,0.4202453,1.237683
0.7383565,1.760271,0.4638431,0.9805241
0.6426546,1.724032,0.5122231,0.7639555
0.5476696,1.626029,0.568675,0.6549226
0.4479567,1.526576,0.6284621,0.6910783
0.3498317,1.483538,0.6843702,0.8704008
0.2729673,1.535309,0.7348299,1.151287
0.2370961,1.689206,0.7857229,1.463013
0.2460268,1.918521,0.8433057,1.723854
0.2842201,2.168838,0.9045871,1.862458
0.3296376,2.371967,0.9545108,1.836497
0.3712957,2.46417,0.9733633,1.644168
0.4155948,2.403374,0.9485932,1.325242
0.4760757,2.181301,0.8814882,0.9515181
0.5569031,1.827171,0.784084,0.6089658
0.6458974,1.401844,0.6703613,0.3762924
0.723606,0.9839857,0.5503461,0.3051446
0.779388,0.6517495,0.431589,0.4073851
0.818767,0.4644296,0.3247261,0.6523469
0.854919,0.4489778,0.2455474,0.9750722
0.8925234,0.5944849,0.2094974,1.293107
0.9197378,0.8560373,0.2223529,1.52771
0.9165027,1.166918,0.2752594,1.623866
0.8718596,1.455675,0.3489157,1.564122
0.7942913,1.663901,0.4240508,1.372446
0.7055541,1.760053,0.4900765,1.107501
0.6239718,1.74583,0.5460096,0.8467049
0.5527294,1.653676,0.5948944,0.6656665
0.4836312,1.536287,0.6382516,0.6180879
0.4117636,1.450901,0.6756827,0.721461
0.3462114,1.442758,0.7088383,0.952268
0.3058934,1.532034,0.7440115,1.251977
0.3041312,1.707651,0.7890396,1.542113
0.3366392,1.929758,0.845962,1.744811
0.384566,2.139936,0.9057494,1.803144
0.4300622,2.276699,0.9502968,1.696167
0.4699574,2.292033,0.9609072,1.444795
0.5151311,2.164663,0.9271903,1.106782
0.5765229,1.906712,0.8504309,0.7622522
0.6514388,1.561755,0.7405131,0.4935482
0.7232379,1.194958,0.610644,0.3642632
0.7744761,0.8777806,0.4747143,0.4033036
0.800862,0.6709289,0.3480675,0.5977633
0.8126875,0.6101712,0.2482414,0.8963788
0.8225437,0.6983815,0.1919665,1.222989
0.8313416,0.9057701,0.1887791,1.496078
0.8262506,1.178117,0.2356459,1.649553
0.7927444,1.450874,0.3171691,1.649497
0.7293694,1.665269,0.4119412,1.502365
0.651317,1.782545,0.5009737,1.252715
0.5792861,1.79245,0.5730243,0.9712004
0.5241273,1.714218,0.6248454,0.735691
0.4813863,1.589834,0.6584086,0.6108501
0.440381,1.471442,0.6785838,0.6311971
0.3985185,1.406534,0.6927279,0.7921106
0.3667899,1.424655,0.7104077,1.051144
0.361065,1.529162,0.7408726,1.339223
0.3875478,1.696221,0.7883176,1.578699
0.4363069,1.881119,0.8477451,1.703813
0.4892083,2.030244,0.904862,1.677932
0.5347354,2.095577,0.9408422,1.503282
0.5758255,2.047805,0.9393084,1.220623
0.6235155,1.884646,0.8918329,0.8989399
0.682848,1.632308,0.7997742,0.6178331
0.7446168,1.339606,0.6731339,0.4472414
0.7909485,1.066327,0.5283862,0.4295303
0.809434,0.8688438,0.3862178,0.5688044
0.8025257,0.7865327,0.2686886,0.8299493
0.7835063,0.8326086,0.1949742,1.147798
0.7632332,0.9913904,0.1763622,1.443818
0.7404681,1.222829,0.2126366,1.646143
0.70488,1.472833,0.2920859,1.707705
0.649613,1.686784,0.3952906,1.617902
0.5810688,1.822671,0.5008544,1.404703
0.5163291,1.860779,0.5906988,1.12697
0.4704562,1.807201,0.6534583,0.8587539
0.4455668,1.69082,0.6860278,0.6699641
0.4317439,1.554497,0.6936739,0.6083036
0.4186792,1.443001,0.6885171,0.6871149
0.4067572,1.390865,0.6859371,0.8822725
0.4071629,1.413327,0.6992955,1.138907
0.4311238,1.502634,0.7348175,1.385952
0.4787139,1.630615,0.7889585,1.555052
0.537824,1.756611,0.8495133,1.598455
0.5942021,1.838889,0.8995701,1.50157
0.6422086,1.845772,0.9218415,1.28694
0.6872952,1.764866,0.9031504,1.008296
0.736576,1.606571,0.8369343,0.7368516
0.7879879,1.402002,0.7258398,0.542979
0.8282491,1.195416,0.5831704,0.4779799
0.8419904,1.033399,0.4317978,0.5609819
0.8236782,0.9533576,0.2992665,0.7740323
0.7815004,0.9744158,0.2100966,1.066635
0.7299172,1.092912,0.1785723,1.368656
0.6781561,1.28346,0.205517,1.608086
0.6253942,1.505356,0.2800595,1.729073
0.5664982,1.712469,0.3843265,1.705813
0.5020812,1.864217,0.4980308,1.548524
0.442501,1.934765,0.6014645,1.300233
0.401662,1.918264,0.6779815,1.025328
0.3863221,1.829049,0.7174756,0.7927219
0.3910875,1.696806,0.7203676,0.6582248
0.4038811,1.558215,0.6990733,0.6505644
0.4168741,1.447299,0.6742288,0.7645391
0.4328188,1.386972,0.6661838,0.963121
0.4612172,1.383847,0.6861857,1.187724
0.5083232,1.427556,0.7323254,1.373897
0.5704794,1.494622,0.7920215,1.468458
0.6366965,1.555536,0.8482243,1.443454
0.6974733,1.583323,0.8846411,1.303423
0.7509641,1.561173,0.8877806,1.084171
0.8006886,1.487226,0.8475583,0.8434323
0.8472923,1.375313,0.7596416,0.6458205
0.8828728,1.25155,0.6300581,0.5461297
0.8938555,1.147748,0.4783673,0.5750748
0.8703955,1.093363,0.3348462,0.7313642
0.8140257,1.10798,0.230809,0.9818455
0.7368302,1.196315,0.1869885,1.269841
0.6533015,1.346846,0.20692,1.529301
0.572335,1.534278,0.278837,1.701224
0.4961135,1.725319,0.3832994,1.748107
0.4255963,1.886081,0.5002,1.66288
0.3661748,1.989407,0.6111951,1.469984
0.3272457,2.020405,0.6991872,1.218658
0.3157808,1.978872,0.7496408,0.9700102
0.3301812,1.878296,0.7559381,0.7815212
0.3606247,1.741855,0.7254308,0.6927816
0.3960722,1.596491,0.6796874,0.7161469
0.4319312,1.466661,0.6460171,0.8345266
0.4717988,1.369267,0.6443427,1.006828
0.5222386,1.310834,0.6779966,1.179363
0.5856455,1.287498,0.7343757,1.300408
0.6576064,1.28758,0.7936225,1.333819
0.7303187,1.295883,0.837816,1.268483
0.7979486,1.298575,0.8544305,1.121026
0.8583853,1.287216,0.8343676,0.9313707
0.909918,1.261188,0.7705637,0.7521557
0.9466639,1.227822,0.6618446,0.6350438
0.9581473,1.200333,0.5199312,0.6172047
0.9343516,1.194215,0.3721551,0.7116377
0.8724733,1.223012,0.2543241,0.9036359
0.779772,1.294462,0.1960218,1.154283
0.6702911,1.408035,0.2078688,1.409921
0.5584815,1.554328,0.2793127,1.615266
0.4548171,1.716361,0.3873481,1.726707
0.3659838,1.872577,0.5083208,1.72261
0.2976564,2.000738,0.6239062,1.607951
0.2557434,2.08191,0.7194726,1.412391
0.2442524,2.10379,0.780847,1.182365
0.2618693,2.062643,0.7965913,0.9692929
0.3010578,1.963694,0.7660852,0.8169874
0.3513803,1.819952,0.7058843,0.7513988
0.4049292,1.649722,0.6460235,0.7751616
0.4596408,1.473491,0.6159399,0.8682214
0.5182193,1.310618,0.6290481,0.9941813
0.5841487,1.176587,0.6770284,1.1105
0.6581557,1.081102,0.737392,1.180027
0.7375651,1.027465,0.7872036,1.180718
0.817825,1.012972,0.8119493,1.111204
0.8938154,1.030503,0.8046717,0.9909086
0.9594184,1.070646,0.7603527,0.8547112
1.006398,1.124109,0.6747498,0.7437009
1.024748,1.183801,0.5510972,0.6944379
1.005599,1.246256,0.4083896,0.7293518
0.9452177,1.31193,0.281013,0.8508226
0.847439,1.384539,0.205863,1.040243
0.7230378,1.469273,0.2044549,1.262262
0.5866942,1.570467,0.2728878,1.473086
0.4536733,1.689084,0.386777,1.630724
0.3376761,1.820861,0.5162219,1.704529
0.2496208,1.955429,0.638504,1.68204
0.1965445,2.07698,0.7400315,1.571205
0.1803044,2.166431,0.8103086,1.397862
0.1970685,2.204883,0.8379966,1.199095
0.238624,2.17764,0.8160385,1.014307
0.2953908,2.078028,0.751867,0.8761113
0.359578,1.909975,0.6714957,0.8034584
0.4267804,1.688711,0.6100513,0.7982127
0.4957383,1.439149,0.5932433,0.8461684
0.5671151,1.192081,0.6232174,0.921841
0.6424067,0.9789308,0.6795769,0.995781
0.7231013,0.8260036,0.7338888,1.042485
0.8093851,0.7495448,0.7653743,1.046942
0.8981138,0.7528703,0.7660594,1.008156
0.9812568,0.8261576,0.7346659,0.9391465
1.046442,0.9490613,0.6691331,0.8632066
1.080223,1.095789,0.5679717,0.8077275
1.07255,1.241142,0.4399434,0.7969816
1.019867,1.36636,0.3114109,0.8457759
0.9254637,1.463158,0.2206676,0.9553521
0.7978163,1.534816,0.1998749,1.112657
0.648926,1.594107,0.2572765,1.292828
0.493781,1.658531,0.3733986,1.464525
0.3497782,1.743823,0.5138482,1.596633
0.2343301,1.857804,0.6478129,1.664915
0.1603588,1.996022,0.7578771,1.65702
0.1320017,2.140722,0.8362754,1.57485
0.1437299,2.263546,0.8758734,1.433827
0.1840831,2.331683,0.868059,1.259334
0.2415303,2.315916,0.811411,1.081177
0.308506,2.198897,0.7222273,0.9274375
0.3814445,1.981108,0.6339122,0.818894
0.4582051,1.683123,0.5815331,0.7654064
0.5364276,1.343208,0.5817212,0.7648113
0.6146125,1.010413,0.6235557,0.8044747
0.6942446,0.7348217,0.6776662,0.8650843
0.7793975,0.5571106,0.7154646,0.9257195
0.8724478,0.4998017,0.7229289,0.9689855
0.9685667,0.5626247,0.6996895,0.9851603
1.053948,0.7230333,0.6485919,0.9743102
1.110148,0.9420179,0.5691005,0.9459822
1.122073,1.173693,0.4625849,0.916704
1.083984,1.376436,0.3437228,0.9055576
0.9996369,1.522654,0.2444298,0.9291795
0.8779731,1.604822,0.2020742,0.9971504
0.7292512,1.636035,0.2385833,1.108772
0.5651559,1.644992,0.3465614,1.252248
0.4015399,1.666558,0.4937574,1.406364
0.2588766,1.730487,0.6420384,1.544329
0.1572115,1.851291,0.765455,1.639308
0.107832,2.022007,0.854207,1.670148
0.1081322,2.213811,0.9055236,1.626214
0.1442421,2.381883,0.9141802,1.51026
0.199893,2.476111,0.8742817,1.338484
0.2647242,2.454304,0.7908491,1.137681
0.3360052,2.294252,0.6881423,0.9402025
0.4139503,2.001594,0.602985,0.7773407
0.4963991,1.61119,0.5650237,0.6730208
0.5786314,1.181265,0.5787094,0.6389058
0.6581008,0.7816416,0.6218812,0.6721572
0.7383764,0.4785895,0.6619441,0.756464
0.8265862,0.3200362,0.6760048,0.8661513
0.9250902,0.3249223,0.659259,0.9723576
1.02429,0.4792686,0.6176477,1.050177
1.103664,0.7400553,0.5555614,1.084694
1.141387,1.046184,0.4726957,1.074673
1.125377,1.333628,0.3733144,1.032848
1.057374,1.550989,0.2772465,0.9825977
0.9480913,1.671678,0.2184953,0.951702
0.8091494,1.699302,0.2283291,0.9647707
0.6498878,1.665067,0.3150321,1.035942
0.4812093,1.617644,0.4569378,1.164033
0.3208455,1.608327,0.61489,1.331278
0.1922732,1.675261,0.7539044,1.506338
0.1154882,1.831013,0.8567826,1.650968
0.09625157,2.056916,0.9210804,1.728928
0.1231457,2.305993,0.9466643,1.715008
0.1757035,2.513807,0.9287271,1.601982
0.2373414,2.614836,0.8642087,1.403529
0.3027435,2.560095,0.764457,1.152355
0.3746851,2.3314,0.6591441,0.8935786
0.4549726,1.948602,0.5837513,0.6749087
0.5391395,1.467482,0.5585649,0.5359029
0.6200459,0.9685493,0.5761642,0.4987653
0.6960177,0.5395237,0.608132,0.5631757
0.7741522,0.2553006,0.6252381,0.706444
0.8635839,0.1608925,0.6143613,0.8890257
0.9637525,0.2612664,0.5795491,1.064397
1.058409,0.5208173,0.5298577,1.190625
1.121882,0.8728022,0.4683988,1.240924
1.133411,1.236189,0.3941835,1.210551
1.088103,1.53577,0.3141165,1.117957
0.9961171,1.72058,0.2511744,1.000006
0.8724896,1.775581,0.2372051,0.9022413
0.727962,1.723813,0.2934614,0.8664351
0.5692728,1.618607,0.4144478,0.9188448
0.4071126,1.527401,0.5690889,1.062126
0.2618074,1.51195,0.7186638,1.272991
0.1583971,1.609851,0.8367718,1.506808
0.1133413,1.822342,0.9159121,1.707882
0.1239493,2.111947,0.958449,1.823095
0.1704455,2.410599,0.9639341,1.815706
0.2297471,2.636431,0.9268766,1.675458
0.2895893,2.715146,0.8471109,1.422515
0.3516839,2.600238,0.7411078,1.104006
0.4227112,2.286968,0.6403607,0.7835635
0.5030472,1.816172,0.5749215,0.5265774
0.5845235,1.266742,0.5545445,0.3846514
0.6588229,0.7383108,0.5635983,0.3829713
0.7272349,0.3285734,0.5740662,0.5141487
0.8005923,0.1104268,0.565557,0.7400337
0.887816,0.1151726,0.5357538,1.001126
0.9829653,0.3256951,0.4944659,1.23162
1.063391,0.681512,0.4497634,1.376002
1.102005,1.094422,0.4012069,1.403178
1.083914,1.470804,0.3466612,1.314521
1.013712,1.734807,0.2948712,1.143464
0.9082561,1.846687,0.2691073,0.9467634
0.7829324,1.81143,0.2953515,0.7895488
0.6445886,1.675602,0.3834943,0.7277433
0.497041,1.513117,0.51765,0.7926217
0.3519088,1.403895,0.6643279,0.9814166
0.2319666,1.410847,0.7918807,1.256606
0.1612298,1.561326,0.8850274,1.554343
0.1493126,1.837982,0.9438934,1.799991
0.1841998,2.181659,0.9716702,1.92702
0.2407182,2.505564,0.9650209,1.894477
0.2980739,2.717517,0.9173086,1.698358
0.3516215,2.744216,0.8310261,1.374023
0.409542,2.551457,0.7256702,0.9886048
0.4791596,2.155004,0.6309954,0.6253087
0.556742,1.618963,0.5694629,0.3632937
0.6305224,1.042015,0.5423941,0.2582028
0.6931656,0.5347809,0.5319044,0.3283393
0.7503523,0.1937325,0.5166734,0.5500568
0.815595,0.07859389,0.4877551,0.8635867
0.8950343,0.1985731,0.4513593,1.188184
0.97637,0.510993,0.4182394,1.442524
1.033106,0.9328652,0.3916816,1.56539
1.041547,1.362143,0.3663877,1.531381
0.9962309,1.703331,0.3389598,1.357362
0.9108659,1.891181,0.3186663,1.098045
0.805157,1.905921,0.3262232,0.8317833
0.6906896,1.776622,0.3797709,0.6398072
0.5688552,1.57173,0.4796496,0.5846471
0.4415256,1.379221,0.605584,0.6930385
0.3222322,1.281775,0.7288504,0.9478232
0.2349355,1.333416,0.8289237,1.291315
0.1995524,1.543658,0.9006262,1.639227
0.2168933,1.873582,0.9474037,1.901766
0.2671617,2.244868,0.9692663,2.006823
0.3243654,2.559431,0.9584412,1.918926
0.3743121,2.724952,0.9072776,1.649278
0.4208055,2.679403,0.8202753,1.254157
0.4756522,2.408376,0.7175185,0.8216319
0.5431303,1.950682,0.6246296,0.4501858
0.6140257,1.390432,0.5570807,0.2243816
0.6745943,0.8377234,0.5124536,0.1936279
0.7208404,0.4026449,0.4770076,0.3598294
0.7631622,0.168969,0.4401008,0.6768604
0.8157331,0.1744443,0.4032156,1.062174
0.8800596,0.4024059,0.3762246,1.417786
0.9385431,0.7870282,0.365713,1.655155
0.9650114,1.230413,0.3676313,1.71778
0.943576,1.62766,0.3717119,1.595566
0.8793444,1.893034,0.373275,1.327337
0.7920516,1.980786,0.3806054,0.9906107
0.6994573,1.895366,0.4099801,0.6815133
0.606342,1.688363,0.4722392,0.4894507
0.5088347,1.44333,0.5627896,0.4735179
0.4085503,1.252295,0.663867,0.6465484
0.3211718,1.190264,0.7566998,0.970942
0.2696877,1.294407,0.8322838,1.367669
0.2673573,1.553243,0.8915668,1.736025
0.3062216,1.908775,0.9361889,1.97939
0.3623233,2.270941,0.9600968,2.030189
0.4136397,2.540963,0.9509018,1.867815
0.4548606,2.637062,0.9003926,1.52469
0.4964122,2.516413,0.8141164,1.078879
0.5495912,2.187259,0.7108031,0.6349816
0.612761,1.70839,0.6115191,0.2980275
0.6717365,1.175567,0.527944,0.1472409
0.7134398,0.6987443,0.459742,0.2159455
0.738948,0.3755967,0.4021348,0.4832025
0.7624988,0.2680877,0.3555598,0.8791285
0.7967789,0.3880141,0.3276259,1.302623
0.8382911,0.6950163,0.3259227,1.647143
0.8670628,1.107683,0.3489209,1.82771
0.861813,1.524355,0.3845032,1.802559
0.8169867,1.849027,0.4182391,1.583596
0.7465112,2.014906,0.4441593,1.233152
0.6713233,2.000213,0.4684324,0.847641
0.6029126,1.832113,0.5027548,0.5325759
0.5382049,1.577887,0.5537832,0.3750521
0.4697948,1.325979,0.6180113,0.4209711
0.400623,1.161774,0.6859385,0.6628722
0.3477842,1.14435,0.7505099,1.041358
0.330862,1.290526,0.8110456,1.460255
0.3552591,1.570064,0.8689799,1.811021
0.4064309,1.913365,0.9199059,2.000745
0.4608034,2.229398,0.9506798,1.976264
0.5037984,2.429566,0.9453238,1.738182
0.5386204,2.450849,0.8955659,1.341197
0.5784018,2.272909,0.8070774,0.8807831
0.6299005,1.923883,0.6964592,0.4690771
0.6845716,1.474307,0.5820323,0.2066276
0.7254839,1.020047,0.4764546,0.1570149
0.7430444,0.6589501,0.3865044,0.3307127
0.7439975,0.4670281,0.3179911,0.6825186
0.7447189,0.4802541,0.2790834,1.123065
0.7549597,0.6863974,0.2773604,1.541502
0.7675732,1.02888,0.3128701,1.833841
0.764216,1.421742,0.3741961,1.929116
0.7319495,1.771503,0.442195,1.807321
0.6753412,2.000342,0.4996253,1.504101
0.6129525,2.064997,0.5392953,1.101341
0.5618064,1.966231,0.5650664,0.7057464
0.5245669,1.747186,0.5859369,0.4214875
0.4913287,1.480583,0.6092,0.3230882
0.4536486,1.248932,0.6380857,0.4364592
0.4166773,1.122385,0.6741811,0.7322268
0.3973508,1.140378,0.720035,1.133367
0.4099447,1.301472,0.7776704,1.535163
0.4526238,1.563999,0.8436215,1.832163
0.5079223,1.857339,0.905287,1.945344
0.5567727,2.100479,0.9433902,1.842678
0.5931361,2.22345,0.9400778,1.547405
0.6257501,2.185581,0.8874254,1.132291
0.6658614,1.986357,0.7907708,0.7011009
0.7131247,1.665923,0.6654011,0.3622834
0.7532874,1.295215,0.5303948,0.2013565
0.7699467,0.9583412,0.4040385,0.2592164
0.7590659,0.7318057,0.3027054,0.5217328
0.7324336,0.6656748,0.2406442,0.9235541
0.706693,0.7716689,0.2277994,1.364677
0.6885192,1.020907,0.2654929,1.735922
0.6698791,1.351671,0.3432359,1.946517
0.6377299,1.685178,0.440442,1.946857
0.588717,1.945353,0.5332667,1.740685
0.5345561,2.077231,0.6031096,1.383599
0.4931241,2.059766,0.6419193,0.9684594
0.4735563,1.909632,0.6523621,0.6013335
0.4695619,1.675665,0.6442566,0.3743774
0.4671153,1.425155,0.6305964,0.3424597
0.459024,1.226109,0.6247865,0.5096081
0.4524827,1.12962,0.6385129,0.8283949
0.4623935,1.157327,0.6787625,1.212722
0.4970611,1.296609,0.7441402,1.560326
0.549753,1.504822,0.822807,1.779221
0.6040803,1.721269,0.8943871,1.811423
0.6478043,1.883406,0.9359726,1.647731
0.6818273,1.943332,0.9296534,1.329926
0.7159425,1.880337,0.8681974,0.9399622
0.7557441,1.706124,0.756938,0.5787379
0.7935339,1.461672,0.6121013,0.3402833
0.8123519,1.20672,0.4574466,0.2877362
0.7995703,1.004556,0.3198143,0.4373209
0.7575389,0.9060611,0.2241226,0.7542844
0.7015153,0.9373082,0.1876971,1.161919
0.6471419,1.093054,0.2155229,1.560885
0.599232,1.338648,0.2983733,1.85451
0.552099,1.618707,0.4152034,1.97282
0.500203,1.870947,0.5390601,1.889841
0.4481709,2.041183,0.6442122,1.629506
0.410047,2.09597,0.7120204,1.258897
0.3981457,2.029771,0.734437,0.8708078
0.4121467,1.865039,0.7152936,0.5600415
0.4389569,1.645546,0.6693745,0.3994114
0.4637082,1.424658,0.6189716,0.421937
0.481873,1.25195,0.5877534,0.6132461
0.5015441,1.161311,0.5930705,0.9163206
0.5342028,1.163493,0.6398268,1.24685
0.5830292,1.245069,0.718524,1.515489
0.6396488,1.37308,0.8084949,1.65089
0.6917974,1.504876,0.8843125,1.618022
0.7339056,1.599734,0.9225272,1.426702
0.7701461,1.629594,0.9066484,1.128699
0.8068857,1.585987,0.8305024,0.8039751
0.8423427,1.481923,0.700643,0.5398934
0.8636335,1.347881,0.5372292,0.4086926
0.8549191,1.223634,0.3715937,0.4490869
0.8096017,1.147751,0.2390481,0.6563622
0.7357767,1.147618,0.1685894,0.9837389
0.6503966,1.232547,0.1737491,1.354287
0.5678529,1.391282,0.2491271,1.680287
0.4932707,1.594785,0.3738452,1.885122
0.4257855,1.80306,0.5191242,1.922086
0.3671337,1.974524,0.6555982,1.785357
0.3261235,2.075424,0.7581709,1.510824
0.3138738,2.08709,0.8092491,1.166219
0.3341985,2.009413,0.8022749,0.8337444
0.3784338,1.859895,0.7453063,0.5894059
0.4302943,1.668875,0.6615046,0.4844079
0.4768811,1.472127,0.5833632,0.5332677
0.5164454,1.302723,0.5412854,0.7114217
0.5564648,1.184301,0.5518485,0.9628337
0.6045857,1.126944,0.6121766,1.215291
0.6609774,1.126679,0.7029731,1.399455
0.7187408,1.168214,0.7972288,1.466684
0.770832,1.230117,0.8685618,1.401161
0.815839,1.290792,0.8957343,1.223358
0.8566678,1.334239,0.8644981,0.984076
0.8933985,1.353467,0.7703053,0.7508559
0.9177552,1.351636,0.622807,0.5902946
0.9154408,1.340308,0.4486685,0.5507842
0.8751844,1.335779,0.2874404,0.6502051
0.7970719,1.354257,0.1795083,0.87144
0.6932977,1.407332,0.1513365,1.166711
0.5811188,1.498529,0.2063569,1.469538
0.4744665,1.62188,0.3264463,1.71128
0.3809938,1.762764,0.4814522,1.837789
0.3054421,1.900572,0.6395245,1.822261
0.2542006,2.012714,0.7727416,1.671023
0.2352529,2.078929,0.8584055,1.421199
0.2528517,2.085009,0.8808948,1.130791
0.3021026,2.025666,0.8370665,0.8641729
0.369313,1.905348,0.7420817,0.6762942
0.4388252,1.737521,0.6288894,0.6000514
0.5012213,1.542457,0.537794,0.6393969
0.5565037,1.343906,0.4999271,0.7699993
0.6103211,1.165318,0.5246482,0.9468386
0.6672764,1.026432,0.5982785,1.116684
0.7271911,0.9403617,0.6935422,1.232011
0.7865207,0.9121295,0.7817162,1.263148
0.8422285,0.9384771,0.8395063,1.205231
0.8931334,1.009046,0.8495728,1.078661
0.9371923,1.108856,0.800165,0.9230833
0.9677313,1.221338,0.6891453,0.78663
0.9732152,1.331616,0.5311619,0.7131892
0.9420964,1.429248,0.3604198,0.7311942
0.8696796,1.509919,0.2224641,0.846107
0.761748,1.575553,0.1568411,1.039257
0.6325355,1.633049,0.1807085,1.272271
0.4990722,1.691575,0.2837431,1.496489
0.3762908,1.75919,0.4365339,1.664487
0.275626,1.839485,0.6046618,1.741202
0.2060135,1.92911,0.7583677,1.71164
0.1742089,2.017158,0.8738962,1.583773
0.1828616,2.086391,0.9317224,1.385894
0.2278553,2.116563,0.919091,1.15928
0.2981125,2.089118,0.8382397,0.9483638
0.379211,1.992216,0.7130471,0.790536
0.4589542,1.824987,0.5849778,0.7082879
0.5313076,1.599579,0.4969644,0.7053464
0.5964537,1.340702,0.4741631,0.7672941
0.6578268,1.081936,0.5144288,0.8666513
0.7187569,0.8599615,0.5939357,0.9706594
0.7809184,0.7073436,0.6820806,1.049793
0.8441684,0.6460401,0.7536479,1.084904
0.9064329,0.6824744,0.7912997,1.071442
